#constant measurement,meu_measurement
#datatype tag,dateTime:2006-01-02T15:04:05Z,long
ID,DateTime,Count
2039,2012-11-17T23:00:00Z,8
2040,2012-11-18T00:00:00Z,12
2041,2012-11-18T01:00:00Z,2
2042,2012-11-18T02:00:00Z,8
2043,2012-11-18T03:00:00Z,4
2044,2012-11-18T04:00:00Z,8
2045,2012-11-18T05:00:00Z,4
2046,2012-11-18T06:00:00Z,6
2047,2012-11-18T07:00:00Z,8
2048,2012-11-18T08:00:00Z,14
2049,2012-11-18T09:00:00Z,14
2050,2012-11-18T10:00:00Z,14
2051,2012-11-18T11:00:00Z,12
2052,2012-11-18T12:00:00Z,14
2053,2012-11-18T13:00:00Z,14
2054,2012-11-18T14:00:00Z,8
2055,2012-11-18T15:00:00Z,12
2056,2012-11-18T16:00:00Z,8
2057,2012-11-18T17:00:00Z,6
2058,2012-11-18T18:00:00Z,18
2059,2012-11-18T19:00:00Z,26
2060,2012-11-18T20:00:00Z,18
2061,2012-11-18T21:00:00Z,26
2062,2012-11-18T22:00:00Z,12
2063,2012-11-18T23:00:00Z,12
2064,2012-11-19T00:00:00Z,6
2065,2012-11-19T01:00:00Z,10
2066,2012-11-19T02:00:00Z,10
2067,2012-11-19T03:00:00Z,10
2068,2012-11-19T04:00:00Z,4
2069,2012-11-19T05:00:00Z,4
2070,2012-11-19T06:00:00Z,16
2071,2012-11-19T07:00:00Z,2
2072,2012-11-19T08:00:00Z,2
2073,2012-11-19T09:00:00Z,10
2074,2012-11-19T10:00:00Z,10
2075,2012-11-19T11:00:00Z,10
2076,2012-11-19T12:00:00Z,12
2077,2012-11-19T13:00:00Z,18
2078,2012-11-19T14:00:00Z,20
2079,2012-11-19T15:00:00Z,22
2080,2012-11-19T16:00:00Z,26
2081,2012-11-19T17:00:00Z,12
2082,2012-11-19T18:00:00Z,20
2083,2012-11-19T19:00:00Z,20
2084,2012-11-19T20:00:00Z,24
2085,2012-11-19T21:00:00Z,12
2086,2012-11-19T22:00:00Z,22
2087,2012-11-19T23:00:00Z,14
2088,2012-11-20T00:00:00Z,10
2089,2012-11-20T01:00:00Z,18
2090,2012-11-20T02:00:00Z,4
2091,2012-11-20T03:00:00Z,18
2092,2012-11-20T04:00:00Z,12
2093,2012-11-20T05:00:00Z,6
2094,2012-11-20T06:00:00Z,4
2095,2012-11-20T07:00:00Z,8
2096,2012-11-20T08:00:00Z,8
2097,2012-11-20T09:00:00Z,12
2098,2012-11-20T10:00:00Z,4
2099,2012-11-20T11:00:00Z,8
2100,2012-11-20T12:00:00Z,8
2101,2012-11-20T13:00:00Z,16
2102,2012-11-20T14:00:00Z,14
2103,2012-11-20T15:00:00Z,16
2104,2012-11-20T16:00:00Z,18
2105,2012-11-20T17:00:00Z,26
2106,2012-11-20T18:00:00Z,20
2107,2012-11-20T19:00:00Z,20
2108,2012-11-20T20:00:00Z,16
2109,2012-11-20T21:00:00Z,18
2110,2012-11-20T22:00:00Z,10
2111,2012-11-20T23:00:00Z,24
2112,2012-11-21T00:00:00Z,12
2113,2012-11-21T01:00:00Z,18
2114,2012-11-21T02:00:00Z,8
2115,2012-11-21T03:00:00Z,8
2116,2012-11-21T04:00:00Z,6
2117,2012-11-21T05:00:00Z,4
2118,2012-11-21T06:00:00Z,6
2119,2012-11-21T07:00:00Z,14
2120,2012-11-21T08:00:00Z,10
2121,2012-11-21T09:00:00Z,20
2122,2012-11-21T10:00:00Z,14
2123,2012-11-21T11:00:00Z,18
2124,2012-11-21T12:00:00Z,20
2125,2012-11-21T13:00:00Z,14
2126,2012-11-21T14:00:00Z,18
2127,2012-11-21T15:00:00Z,18
2128,2012-11-21T16:00:00Z,8
2129,2012-11-21T17:00:00Z,22
2130,2012-11-21T18:00:00Z,30
2131,2012-11-21T19:00:00Z,22
2132,2012-11-21T20:00:00Z,18
2133,2012-11-21T21:00:00Z,12
2134,2012-11-21T22:00:00Z,38
2135,2012-11-21T23:00:00Z,16
2136,2012-11-22T00:00:00Z,20
2137,2012-11-22T01:00:00Z,20
2138,2012-11-22T02:00:00Z,14
2139,2012-11-22T03:00:00Z,8
2140,2012-11-22T04:00:00Z,4
2141,2012-11-22T05:00:00Z,2
2142,2012-11-22T06:00:00Z,8
2143,2012-11-22T07:00:00Z,4
2144,2012-11-22T08:00:00Z,14
2145,2012-11-22T09:00:00Z,10
2146,2012-11-22T10:00:00Z,20
2147,2012-11-22T11:00:00Z,20
2148,2012-11-22T12:00:00Z,24
2149,2012-11-22T13:00:00Z,20
2150,2012-11-22T14:00:00Z,30
2151,2012-11-22T15:00:00Z,12
2152,2012-11-22T16:00:00Z,26
2153,2012-11-22T17:00:00Z,12
2154,2012-11-22T18:00:00Z,18
2155,2012-11-22T19:00:00Z,10
2156,2012-11-22T20:00:00Z,16
2157,2012-11-22T21:00:00Z,2
2158,2012-11-22T22:00:00Z,12
2159,2012-11-22T23:00:00Z,18
2160,2012-11-23T00:00:00Z,10
2161,2012-11-23T01:00:00Z,10
2162,2012-11-23T02:00:00Z,14
2163,2012-11-23T03:00:00Z,10
2164,2012-11-23T04:00:00Z,4
2165,2012-11-23T05:00:00Z,4
2166,2012-11-23T06:00:00Z,4
2167,2012-11-23T07:00:00Z,8
2168,2012-11-23T08:00:00Z,2
2169,2012-11-23T09:00:00Z,16
2170,2012-11-23T10:00:00Z,10
2171,2012-11-23T11:00:00Z,22
2172,2012-11-23T12:00:00Z,12
2173,2012-11-23T13:00:00Z,8
2174,2012-11-23T14:00:00Z,14
2175,2012-11-23T15:00:00Z,6
2176,2012-11-23T16:00:00Z,6
2177,2012-11-23T17:00:00Z,18
2178,2012-11-23T18:00:00Z,12
2179,2012-11-23T19:00:00Z,20
2180,2012-11-23T20:00:00Z,12
2181,2012-11-23T21:00:00Z,12
2182,2012-11-23T22:00:00Z,8
2183,2012-11-23T23:00:00Z,14
2184,2012-11-24T00:00:00Z,4
2185,2012-11-24T01:00:00Z,4
2186,2012-11-24T02:00:00Z,8
2187,2012-11-24T03:00:00Z,8
2188,2012-11-24T04:00:00Z,6
2189,2012-11-24T05:00:00Z,2
2190,2012-11-24T06:00:00Z,2
2191,2012-11-24T07:00:00Z,2
2192,2012-11-24T08:00:00Z,4
2193,2012-11-24T09:00:00Z,2
2194,2012-11-24T10:00:00Z,2
2195,2012-11-24T11:00:00Z,8
2196,2012-11-24T12:00:00Z,10
2197,2012-11-24T13:00:00Z,6
2198,2012-11-24T14:00:00Z,10
2199,2012-11-24T15:00:00Z,6
2200,2012-11-24T16:00:00Z,4
2201,2012-11-24T17:00:00Z,10
2202,2012-11-24T18:00:00Z,2
2203,2012-11-24T19:00:00Z,8
2204,2012-11-24T20:00:00Z,6
2205,2012-11-24T21:00:00Z,6
2206,2012-11-24T22:00:00Z,10
2207,2012-11-24T23:00:00Z,6
2208,2012-11-25T00:00:00Z,6
2209,2012-11-25T01:00:00Z,10
2210,2012-11-25T02:00:00Z,6
2211,2012-11-25T03:00:00Z,4
2212,2012-11-25T04:00:00Z,2
2213,2012-11-25T05:00:00Z,2
2214,2012-11-25T06:00:00Z,6
2215,2012-11-25T07:00:00Z,6
2216,2012-11-25T08:00:00Z,10
2217,2012-11-25T09:00:00Z,2
2218,2012-11-25T10:00:00Z,10
2219,2012-11-25T11:00:00Z,10
2220,2012-11-25T12:00:00Z,8
2221,2012-11-25T13:00:00Z,10
2222,2012-11-25T14:00:00Z,4
2223,2012-11-25T15:00:00Z,12
2224,2012-11-25T16:00:00Z,8
2225,2012-11-25T17:00:00Z,10
2226,2012-11-25T18:00:00Z,10
2227,2012-11-25T19:00:00Z,4
2228,2012-11-25T20:00:00Z,6
2229,2012-11-25T21:00:00Z,12
2230,2012-11-25T22:00:00Z,10
2231,2012-11-25T23:00:00Z,4
2232,2012-11-26T00:00:00Z,8
2233,2012-11-26T01:00:00Z,2
2234,2012-11-26T02:00:00Z,6
2235,2012-11-26T03:00:00Z,6
2236,2012-11-26T04:00:00Z,4
2237,2012-11-26T05:00:00Z,6
2238,2012-11-26T06:00:00Z,2
2239,2012-11-26T07:00:00Z,4
2240,2012-11-26T08:00:00Z,4
2241,2012-11-26T09:00:00Z,8
2242,2012-11-26T10:00:00Z,6
2243,2012-11-26T11:00:00Z,6
2244,2012-11-26T12:00:00Z,6
2245,2012-11-26T13:00:00Z,4
2246,2012-11-26T14:00:00Z,10
2247,2012-11-26T15:00:00Z,8
2248,2012-11-26T16:00:00Z,2
2249,2012-11-26T17:00:00Z,6
2250,2012-11-26T18:00:00Z,4
2251,2012-11-26T19:00:00Z,6
2252,2012-11-26T20:00:00Z,14
2253,2012-11-26T21:00:00Z,10
2254,2012-11-26T22:00:00Z,4
2255,2012-11-26T23:00:00Z,10
2256,2012-11-27T00:00:00Z,4
2257,2012-11-27T01:00:00Z,4
2258,2012-11-27T02:00:00Z,6
2259,2012-11-27T03:00:00Z,4
2260,2012-11-27T04:00:00Z,6
2261,2012-11-27T05:00:00Z,2
2262,2012-11-27T06:00:00Z,10
2263,2012-11-27T07:00:00Z,10
2264,2012-11-27T08:00:00Z,6
2265,2012-11-27T09:00:00Z,6
2266,2012-11-27T10:00:00Z,4
2267,2012-11-27T11:00:00Z,16
2268,2012-11-27T12:00:00Z,10
2269,2012-11-27T13:00:00Z,14
2270,2012-11-27T14:00:00Z,12
2271,2012-11-27T15:00:00Z,6
2272,2012-11-27T16:00:00Z,12
2273,2012-11-27T17:00:00Z,10
2274,2012-11-27T18:00:00Z,68
2275,2012-11-27T19:00:00Z,42
2276,2012-11-27T20:00:00Z,32
2277,2012-11-27T21:00:00Z,32
2278,2012-11-27T22:00:00Z,26
2279,2012-11-27T23:00:00Z,16
2280,2012-11-28T00:00:00Z,18
2281,2012-11-28T01:00:00Z,8
2282,2012-11-28T02:00:00Z,6
2283,2012-11-28T03:00:00Z,8
2284,2012-11-28T04:00:00Z,6
2285,2012-11-28T05:00:00Z,2
2286,2012-11-28T06:00:00Z,6
2287,2012-11-28T07:00:00Z,10
2288,2012-11-28T08:00:00Z,12
2289,2012-11-28T09:00:00Z,6
2290,2012-11-28T10:00:00Z,16
2291,2012-11-28T11:00:00Z,6
2292,2012-11-28T12:00:00Z,6
2293,2012-11-28T13:00:00Z,4
2294,2012-11-28T14:00:00Z,8
2295,2012-11-28T15:00:00Z,6
2296,2012-11-28T16:00:00Z,2
2297,2012-11-28T17:00:00Z,6
2298,2012-11-28T18:00:00Z,4
2299,2012-11-28T19:00:00Z,6
2300,2012-11-28T20:00:00Z,14
2301,2012-11-28T21:00:00Z,12
2302,2012-11-28T22:00:00Z,6
2303,2012-11-28T23:00:00Z,12
2304,2012-11-29T00:00:00Z,6
2305,2012-11-29T01:00:00Z,2
2306,2012-11-29T02:00:00Z,6
2307,2012-11-29T03:00:00Z,4
2308,2012-11-29T04:00:00Z,4
2309,2012-11-29T05:00:00Z,4
2310,2012-11-29T06:00:00Z,6
2311,2012-11-29T07:00:00Z,8
2312,2012-11-29T08:00:00Z,6
2313,2012-11-29T09:00:00Z,8
2314,2012-11-29T10:00:00Z,8
2315,2012-11-29T11:00:00Z,8
2316,2012-11-29T12:00:00Z,10
2317,2012-11-29T13:00:00Z,10
2318,2012-11-29T14:00:00Z,6
2319,2012-11-29T15:00:00Z,12
2320,2012-11-29T16:00:00Z,8
2321,2012-11-29T17:00:00Z,6
2322,2012-11-29T18:00:00Z,10
2323,2012-11-29T19:00:00Z,8
2324,2012-11-29T20:00:00Z,6
2325,2012-11-29T21:00:00Z,4
2326,2012-11-29T22:00:00Z,6
2327,2012-11-29T23:00:00Z,10
2328,2012-11-30T00:00:00Z,10
2329,2012-11-30T01:00:00Z,8
2330,2012-11-30T02:00:00Z,8
2331,2012-11-30T03:00:00Z,6
2332,2012-11-30T04:00:00Z,2
2333,2012-11-30T05:00:00Z,2
2334,2012-11-30T06:00:00Z,2
2335,2012-11-30T07:00:00Z,8
2336,2012-11-30T08:00:00Z,8
2337,2012-11-30T09:00:00Z,8
2338,2012-11-30T10:00:00Z,8
2339,2012-11-30T11:00:00Z,10
2340,2012-11-30T12:00:00Z,4
2341,2012-11-30T13:00:00Z,6
2342,2012-11-30T14:00:00Z,12
2343,2012-11-30T15:00:00Z,14
2344,2012-11-30T16:00:00Z,14
2345,2012-11-30T17:00:00Z,6
2346,2012-11-30T18:00:00Z,8
2347,2012-11-30T19:00:00Z,10
2348,2012-11-30T20:00:00Z,6
2349,2012-11-30T21:00:00Z,2
2350,2012-11-30T22:00:00Z,10
2351,2012-11-30T23:00:00Z,4
2352,2012-12-01T00:00:00Z,6
2353,2012-12-01T01:00:00Z,2
2354,2012-12-01T02:00:00Z,4
2355,2012-12-01T03:00:00Z,2
2356,2012-12-01T04:00:00Z,2
2357,2012-12-01T05:00:00Z,6
2358,2012-12-01T06:00:00Z,4
2359,2012-12-01T07:00:00Z,2
2360,2012-12-01T08:00:00Z,2
2361,2012-12-01T09:00:00Z,8
2362,2012-12-01T10:00:00Z,12
2363,2012-12-01T11:00:00Z,2
2364,2012-12-01T12:00:00Z,6
2365,2012-12-01T13:00:00Z,6
2366,2012-12-01T14:00:00Z,6
2367,2012-12-01T15:00:00Z,12
2368,2012-12-01T16:00:00Z,16
2369,2012-12-01T17:00:00Z,12
2370,2012-12-01T18:00:00Z,10
2371,2012-12-01T19:00:00Z,10
2372,2012-12-01T20:00:00Z,12
2373,2012-12-01T21:00:00Z,18
2374,2012-12-01T22:00:00Z,26
2375,2012-12-01T23:00:00Z,24
2376,2012-12-02T00:00:00Z,10
2377,2012-12-02T01:00:00Z,10
2378,2012-12-02T02:00:00Z,4
2379,2012-12-02T03:00:00Z,6
2380,2012-12-02T04:00:00Z,4
2381,2012-12-02T05:00:00Z,4
2382,2012-12-02T06:00:00Z,6
2383,2012-12-02T07:00:00Z,12
2384,2012-12-02T08:00:00Z,10
2385,2012-12-02T09:00:00Z,6
2386,2012-12-02T10:00:00Z,24
2387,2012-12-02T11:00:00Z,20
2388,2012-12-02T12:00:00Z,16
2389,2012-12-02T13:00:00Z,16
2390,2012-12-02T14:00:00Z,10
2391,2012-12-02T15:00:00Z,16
2392,2012-12-02T16:00:00Z,4
2393,2012-12-02T17:00:00Z,8
2394,2012-12-02T18:00:00Z,28
2395,2012-12-02T19:00:00Z,18
2396,2012-12-02T20:00:00Z,16
2397,2012-12-02T21:00:00Z,6
2398,2012-12-02T22:00:00Z,14
2399,2012-12-02T23:00:00Z,16
2400,2012-12-03T00:00:00Z,12
2401,2012-12-03T01:00:00Z,4
2402,2012-12-03T02:00:00Z,2
2403,2012-12-03T03:00:00Z,8
2404,2012-12-03T04:00:00Z,16
2405,2012-12-03T05:00:00Z,12
2406,2012-12-03T06:00:00Z,12
2407,2012-12-03T07:00:00Z,10
2408,2012-12-03T08:00:00Z,24
2409,2012-12-03T09:00:00Z,20
2410,2012-12-03T10:00:00Z,20
2411,2012-12-03T11:00:00Z,32
2412,2012-12-03T12:00:00Z,24
2413,2012-12-03T13:00:00Z,30
2414,2012-12-03T14:00:00Z,16
2415,2012-12-03T15:00:00Z,18
2416,2012-12-03T16:00:00Z,18
2417,2012-12-03T17:00:00Z,12
2418,2012-12-03T18:00:00Z,8
2419,2012-12-03T19:00:00Z,20
2420,2012-12-03T20:00:00Z,12
2421,2012-12-03T21:00:00Z,42
2422,2012-12-03T22:00:00Z,20
2423,2012-12-03T23:00:00Z,10
2424,2012-12-04T00:00:00Z,10
2425,2012-12-04T01:00:00Z,14
2426,2012-12-04T02:00:00Z,8
2427,2012-12-04T03:00:00Z,8
2428,2012-12-04T04:00:00Z,10
2429,2012-12-04T05:00:00Z,12
2430,2012-12-04T06:00:00Z,4
2431,2012-12-04T07:00:00Z,2
2432,2012-12-04T08:00:00Z,10
2433,2012-12-04T09:00:00Z,10
2434,2012-12-04T10:00:00Z,18
2435,2012-12-04T11:00:00Z,14
2436,2012-12-04T12:00:00Z,12
2437,2012-12-04T13:00:00Z,14
2438,2012-12-04T14:00:00Z,8
2439,2012-12-04T15:00:00Z,54
2440,2012-12-04T16:00:00Z,26
2441,2012-12-04T17:00:00Z,28
2442,2012-12-04T18:00:00Z,22
2443,2012-12-04T19:00:00Z,14
2444,2012-12-04T20:00:00Z,6
2445,2012-12-04T21:00:00Z,18
2446,2012-12-04T22:00:00Z,20
2447,2012-12-04T23:00:00Z,14
2448,2012-12-05T00:00:00Z,12
2449,2012-12-05T01:00:00Z,8
2450,2012-12-05T02:00:00Z,10
2451,2012-12-05T03:00:00Z,2
2452,2012-12-05T04:00:00Z,2
2453,2012-12-05T05:00:00Z,4
2454,2012-12-05T06:00:00Z,4
2455,2012-12-05T07:00:00Z,2
2456,2012-12-05T08:00:00Z,12
2457,2012-12-05T09:00:00Z,10
2458,2012-12-05T10:00:00Z,10
2459,2012-12-05T11:00:00Z,10
2460,2012-12-05T12:00:00Z,10
2461,2012-12-05T13:00:00Z,12
2462,2012-12-05T14:00:00Z,6
2463,2012-12-05T15:00:00Z,10
2464,2012-12-05T16:00:00Z,18
2465,2012-12-05T17:00:00Z,16
2466,2012-12-05T18:00:00Z,20
2467,2012-12-05T19:00:00Z,16
2468,2012-12-05T20:00:00Z,18
2469,2012-12-05T21:00:00Z,6
2470,2012-12-05T22:00:00Z,16
2471,2012-12-05T23:00:00Z,10
2472,2012-12-06T00:00:00Z,8
2473,2012-12-06T01:00:00Z,8
2474,2012-12-06T02:00:00Z,2
2475,2012-12-06T03:00:00Z,2
2476,2012-12-06T04:00:00Z,8
2477,2012-12-06T05:00:00Z,8
2478,2012-12-06T06:00:00Z,6
2479,2012-12-06T07:00:00Z,6
2480,2012-12-06T08:00:00Z,2
2481,2012-12-06T09:00:00Z,4
2482,2012-12-06T10:00:00Z,6
2483,2012-12-06T11:00:00Z,8
2484,2012-12-06T12:00:00Z,14
2485,2012-12-06T13:00:00Z,16
2486,2012-12-06T14:00:00Z,8
2487,2012-12-06T15:00:00Z,8
2488,2012-12-06T16:00:00Z,16
2489,2012-12-06T17:00:00Z,6
2490,2012-12-06T18:00:00Z,16
2491,2012-12-06T19:00:00Z,6
2492,2012-12-06T20:00:00Z,12
2493,2012-12-06T21:00:00Z,14
2494,2012-12-06T22:00:00Z,12
2495,2012-12-06T23:00:00Z,8
2496,2012-12-07T00:00:00Z,4
2497,2012-12-07T01:00:00Z,12
2498,2012-12-07T02:00:00Z,8
2499,2012-12-07T03:00:00Z,8
2500,2012-12-07T04:00:00Z,4
2501,2012-12-07T05:00:00Z,6
2502,2012-12-07T06:00:00Z,6
2503,2012-12-07T07:00:00Z,8
2504,2012-12-07T08:00:00Z,6
2505,2012-12-07T09:00:00Z,10
2506,2012-12-07T10:00:00Z,20
2507,2012-12-07T11:00:00Z,16
2508,2012-12-07T12:00:00Z,14
2509,2012-12-07T13:00:00Z,16
2510,2012-12-07T14:00:00Z,26
2511,2012-12-07T15:00:00Z,32
2512,2012-12-07T16:00:00Z,28
2513,2012-12-07T17:00:00Z,34
2514,2012-12-07T18:00:00Z,48
2515,2012-12-07T19:00:00Z,66
2516,2012-12-07T20:00:00Z,42
2517,2012-12-07T21:00:00Z,38
2518,2012-12-07T22:00:00Z,14
2519,2012-12-07T23:00:00Z,22
2520,2012-12-08T00:00:00Z,20
2521,2012-12-08T01:00:00Z,10
2522,2012-12-08T02:00:00Z,14
2523,2012-12-08T03:00:00Z,12
2524,2012-12-08T04:00:00Z,6
2525,2012-12-08T05:00:00Z,2
2526,2012-12-08T06:00:00Z,4
2527,2012-12-08T07:00:00Z,12
2528,2012-12-08T08:00:00Z,10
2529,2012-12-08T09:00:00Z,10
2530,2012-12-08T10:00:00Z,14
2531,2012-12-08T11:00:00Z,4
2532,2012-12-08T12:00:00Z,14
2533,2012-12-08T13:00:00Z,6
2534,2012-12-08T14:00:00Z,2
2535,2012-12-08T15:00:00Z,12
2536,2012-12-08T16:00:00Z,6
2537,2012-12-08T17:00:00Z,8
2538,2012-12-08T18:00:00Z,14
2539,2012-12-08T19:00:00Z,14
2540,2012-12-08T20:00:00Z,12
2541,2012-12-08T21:00:00Z,18
2542,2012-12-08T22:00:00Z,14
2543,2012-12-08T23:00:00Z,16
2544,2012-12-09T00:00:00Z,8
2545,2012-12-09T01:00:00Z,4
2546,2012-12-09T02:00:00Z,8
2547,2012-12-09T03:00:00Z,4
2548,2012-12-09T04:00:00Z,6
2549,2012-12-09T05:00:00Z,2
2550,2012-12-09T06:00:00Z,4
2551,2012-12-09T07:00:00Z,4
2552,2012-12-09T08:00:00Z,4
2553,2012-12-09T09:00:00Z,12
2554,2012-12-09T10:00:00Z,6
2555,2012-12-09T11:00:00Z,6
2556,2012-12-09T12:00:00Z,8
2557,2012-12-09T13:00:00Z,8
2558,2012-12-09T14:00:00Z,12
2559,2012-12-09T15:00:00Z,6
2560,2012-12-09T16:00:00Z,10
2561,2012-12-09T17:00:00Z,12
2562,2012-12-09T18:00:00Z,18
2563,2012-12-09T19:00:00Z,14
2564,2012-12-09T20:00:00Z,16
2565,2012-12-09T21:00:00Z,18
2566,2012-12-09T22:00:00Z,14
2567,2012-12-09T23:00:00Z,6
2568,2012-12-10T00:00:00Z,16
2569,2012-12-10T01:00:00Z,8
2570,2012-12-10T02:00:00Z,12
2571,2012-12-10T03:00:00Z,6
2572,2012-12-10T04:00:00Z,8
2573,2012-12-10T05:00:00Z,6
2574,2012-12-10T06:00:00Z,6
2575,2012-12-10T07:00:00Z,10
2576,2012-12-10T08:00:00Z,18
2577,2012-12-10T09:00:00Z,14
2578,2012-12-10T10:00:00Z,14
2579,2012-12-10T11:00:00Z,16
2580,2012-12-10T12:00:00Z,20
2581,2012-12-10T13:00:00Z,16
2582,2012-12-10T14:00:00Z,16
2583,2012-12-10T15:00:00Z,12
2584,2012-12-10T16:00:00Z,20
2585,2012-12-10T17:00:00Z,22
2586,2012-12-10T18:00:00Z,30
2587,2012-12-10T19:00:00Z,62
2588,2012-12-10T20:00:00Z,56
2589,2012-12-10T21:00:00Z,46
2590,2012-12-10T22:00:00Z,20
2591,2012-12-10T23:00:00Z,24
2592,2012-12-11T00:00:00Z,20
2593,2012-12-11T01:00:00Z,24
2594,2012-12-11T02:00:00Z,40
2595,2012-12-11T03:00:00Z,30
2596,2012-12-11T04:00:00Z,16
2597,2012-12-11T05:00:00Z,8
2598,2012-12-11T06:00:00Z,24
2599,2012-12-11T07:00:00Z,18
2600,2012-12-11T08:00:00Z,22
2601,2012-12-11T09:00:00Z,30
2602,2012-12-11T10:00:00Z,42
2603,2012-12-11T11:00:00Z,32
2604,2012-12-11T12:00:00Z,34
2605,2012-12-11T13:00:00Z,20
2606,2012-12-11T14:00:00Z,20
2607,2012-12-11T15:00:00Z,20
2608,2012-12-11T16:00:00Z,24
2609,2012-12-11T17:00:00Z,32
2610,2012-12-11T18:00:00Z,14
2611,2012-12-11T19:00:00Z,24
2612,2012-12-11T20:00:00Z,28
2613,2012-12-11T21:00:00Z,26
2614,2012-12-11T22:00:00Z,32
2615,2012-12-11T23:00:00Z,16
2616,2012-12-12T00:00:00Z,24
2617,2012-12-12T01:00:00Z,24
2618,2012-12-12T02:00:00Z,14
2619,2012-12-12T03:00:00Z,6
2620,2012-12-12T04:00:00Z,8
2621,2012-12-12T05:00:00Z,8
2622,2012-12-12T06:00:00Z,10
2623,2012-12-12T07:00:00Z,12
2624,2012-12-12T08:00:00Z,12
2625,2012-12-12T09:00:00Z,14
2626,2012-12-12T10:00:00Z,12
2627,2012-12-12T11:00:00Z,6
2628,2012-12-12T12:00:00Z,14
2629,2012-12-12T13:00:00Z,4
2630,2012-12-12T14:00:00Z,10
2631,2012-12-12T15:00:00Z,12
2632,2012-12-12T16:00:00Z,14
2633,2012-12-12T17:00:00Z,16
2634,2012-12-12T18:00:00Z,12
2635,2012-12-12T19:00:00Z,14
2636,2012-12-12T20:00:00Z,16
2637,2012-12-12T21:00:00Z,28
2638,2012-12-12T22:00:00Z,32
2639,2012-12-12T23:00:00Z,10
2640,2012-12-13T00:00:00Z,14
2641,2012-12-13T01:00:00Z,10
2642,2012-12-13T02:00:00Z,10
2643,2012-12-13T03:00:00Z,10
2644,2012-12-13T04:00:00Z,6
2645,2012-12-13T05:00:00Z,8
2646,2012-12-13T06:00:00Z,6
2647,2012-12-13T07:00:00Z,12
2648,2012-12-13T08:00:00Z,20
2649,2012-12-13T09:00:00Z,14
2650,2012-12-13T10:00:00Z,14
2651,2012-12-13T11:00:00Z,14
2652,2012-12-13T12:00:00Z,20
2653,2012-12-13T13:00:00Z,12
2654,2012-12-13T14:00:00Z,6
2655,2012-12-13T15:00:00Z,14
2656,2012-12-13T16:00:00Z,10
2657,2012-12-13T17:00:00Z,10
2658,2012-12-13T18:00:00Z,22
2659,2012-12-13T19:00:00Z,44
2660,2012-12-13T20:00:00Z,52
2661,2012-12-13T21:00:00Z,28
2662,2012-12-13T22:00:00Z,18
2663,2012-12-13T23:00:00Z,22
2664,2012-12-14T00:00:00Z,18
2665,2012-12-14T01:00:00Z,14
2666,2012-12-14T02:00:00Z,12
2667,2012-12-14T03:00:00Z,8
2668,2012-12-14T04:00:00Z,6
2669,2012-12-14T05:00:00Z,4
2670,2012-12-14T06:00:00Z,10
2671,2012-12-14T07:00:00Z,6
2672,2012-12-14T08:00:00Z,10
2673,2012-12-14T09:00:00Z,12
2674,2012-12-14T10:00:00Z,12
2675,2012-12-14T11:00:00Z,10
2676,2012-12-14T12:00:00Z,10
2677,2012-12-14T13:00:00Z,16
2678,2012-12-14T14:00:00Z,12
2679,2012-12-14T15:00:00Z,14
2680,2012-12-14T16:00:00Z,24
2681,2012-12-14T17:00:00Z,30
2682,2012-12-14T18:00:00Z,34
2683,2012-12-14T19:00:00Z,52
2684,2012-12-14T20:00:00Z,32
2685,2012-12-14T21:00:00Z,32
2686,2012-12-14T22:00:00Z,26
2687,2012-12-14T23:00:00Z,18
2688,2012-12-15T00:00:00Z,18
2689,2012-12-15T01:00:00Z,12
2690,2012-12-15T02:00:00Z,14
2691,2012-12-15T03:00:00Z,10
2692,2012-12-15T04:00:00Z,10
2693,2012-12-15T05:00:00Z,6
2694,2012-12-15T06:00:00Z,8
2695,2012-12-15T07:00:00Z,4
2696,2012-12-15T08:00:00Z,10
2697,2012-12-15T09:00:00Z,6
2698,2012-12-15T10:00:00Z,18
2699,2012-12-15T11:00:00Z,8
2700,2012-12-15T12:00:00Z,6
2701,2012-12-15T13:00:00Z,12
2702,2012-12-15T14:00:00Z,8
2703,2012-12-15T15:00:00Z,12
2704,2012-12-15T16:00:00Z,12
2705,2012-12-15T17:00:00Z,8
2706,2012-12-15T18:00:00Z,4
2707,2012-12-15T19:00:00Z,6
2708,2012-12-15T20:00:00Z,14
2709,2012-12-15T21:00:00Z,10
2710,2012-12-15T22:00:00Z,14
2711,2012-12-15T23:00:00Z,8
2712,2012-12-16T00:00:00Z,12
2713,2012-12-16T01:00:00Z,10
2714,2012-12-16T02:00:00Z,38
2715,2012-12-16T03:00:00Z,16
2716,2012-12-16T04:00:00Z,18
2717,2012-12-16T05:00:00Z,18
2718,2012-12-16T06:00:00Z,12
2719,2012-12-16T07:00:00Z,14
2720,2012-12-16T08:00:00Z,8
2721,2012-12-16T09:00:00Z,26
2722,2012-12-16T10:00:00Z,38
2723,2012-12-16T11:00:00Z,38
2724,2012-12-16T12:00:00Z,28
2725,2012-12-16T13:00:00Z,14
2726,2012-12-16T14:00:00Z,20
2727,2012-12-16T15:00:00Z,20
2728,2012-12-16T16:00:00Z,24
2729,2012-12-16T17:00:00Z,24
2730,2012-12-16T18:00:00Z,44
2731,2012-12-16T19:00:00Z,72
2732,2012-12-16T20:00:00Z,42
2733,2012-12-16T21:00:00Z,32
2734,2012-12-16T22:00:00Z,26
2735,2012-12-16T23:00:00Z,38
